,N_img,x_c,y_c,var_ch_1,var_ch_2,var_ch_3,mean_ch_1,mean_ch_2,mean_ch_3,var_ch_1,var_ch_2,var_ch_3,var_ch_4,var_ch_5,var_ch_6,var_ch_7,var_ch_8,var_ch_9,var_ch_10,var_ch_11,var_ch_12,var_ch_13,var_ch_14,var_ch_15,var_ch_16,var_ch_17,var_ch_18,var_ch_19,var_ch_20,var_ch_21,var_ch_22,var_ch_23,var_ch_24,var_ch_25,var_ch_26,var_ch_27,var_ch_28,var_ch_29,var_ch_30,var_ch_31,var_ch_32,var_ch_33,var_ch_34,var_ch_35,var_ch_36,var_ch_37,var_ch_38,var_ch_39,var_ch_40,var_ch_41,var_ch_42,var_ch_43,var_ch_44,var_ch_45,var_ch_46,var_ch_47,var_ch_48,var_ch_49,var_ch_50,var_ch_51,var_ch_52,var_ch_53,var_ch_54,var_ch_55,var_ch_56,var_ch_57,var_ch_58,var_ch_59,var_ch_60,var_ch_61,var_ch_62,var_ch_63,var_ch_64,var_ch_65,var_ch_66,var_ch_67,var_ch_68,var_ch_69,var_ch_70,var_ch_71,var_ch_72,var_ch_73,var_ch_74,var_ch_75,var_ch_76,var_ch_77,var_ch_78,var_ch_79,var_ch_80,var_ch_81,var_ch_82,var_ch_83,var_ch_84,var_ch_85,var_ch_86,var_ch_87,var_ch_88,var_ch_89,var_ch_90,var_ch_91,var_ch_92,var_ch_93,var_ch_94,var_ch_95,var_ch_96,var_ch_97,var_ch_98,var_ch_99,var_ch_100,var_ch_101,var_ch_102,var_ch_103,var_ch_104,var_ch_105,var_ch_106,var_ch_107,var_ch_108,var_ch_109,var_ch_110,var_ch_111,var_ch_112,var_ch_113,var_ch_114,var_ch_115,var_ch_116,var_ch_117,var_ch_118,var_ch_119,var_ch_120,var_ch_121,var_ch_122,var_ch_123,var_ch_124,var_ch_125,var_ch_126,var_ch_127,var_ch_128,mean_ch_1,mean_ch_2,mean_ch_3,mean_ch_4,mean_ch_5,mean_ch_6,mean_ch_7,mean_ch_8,mean_ch_9,mean_ch_10,mean_ch_11,mean_ch_12,mean_ch_13,mean_ch_14,mean_ch_15,mean_ch_16,mean_ch_17,mean_ch_18,mean_ch_19,mean_ch_20,mean_ch_21,mean_ch_22,mean_ch_23,mean_ch_24,mean_ch_25,mean_ch_26,mean_ch_27,mean_ch_28,mean_ch_29,mean_ch_30,mean_ch_31,mean_ch_32,mean_ch_33,mean_ch_34,mean_ch_35,mean_ch_36,mean_ch_37,mean_ch_38,mean_ch_39,mean_ch_40,mean_ch_41,mean_ch_42,mean_ch_43,mean_ch_44,mean_ch_45,mean_ch_46,mean_ch_47,mean_ch_48,mean_ch_49,mean_ch_50,mean_ch_51,mean_ch_52,mean_ch_53,mean_ch_54,mean_ch_55,mean_ch_56,mean_ch_57,mean_ch_58,mean_ch_59,mean_ch_60,mean_ch_61,mean_ch_62,mean_ch_63,mean_ch_64,mean_ch_65,mean_ch_66,mean_ch_67,mean_ch_68,mean_ch_69,mean_ch_70,mean_ch_71,mean_ch_72,mean_ch_73,mean_ch_74,mean_ch_75,mean_ch_76,mean_ch_77,mean_ch_78,mean_ch_79,mean_ch_80,mean_ch_81,mean_ch_82,mean_ch_83,mean_ch_84,mean_ch_85,mean_ch_86,mean_ch_87,mean_ch_88,mean_ch_89,mean_ch_90,mean_ch_91,mean_ch_92,mean_ch_93,mean_ch_94,mean_ch_95,mean_ch_96,mean_ch_97,mean_ch_98,mean_ch_99,mean_ch_100,mean_ch_101,mean_ch_102,mean_ch_103,mean_ch_104,mean_ch_105,mean_ch_106,mean_ch_107,mean_ch_108,mean_ch_109,mean_ch_110,mean_ch_111,mean_ch_112,mean_ch_113,mean_ch_114,mean_ch_115,mean_ch_116,mean_ch_117,mean_ch_118,mean_ch_119,mean_ch_120,mean_ch_121,mean_ch_122,mean_ch_123,mean_ch_124,mean_ch_125,mean_ch_126,mean_ch_127,mean_ch_128
0,crop.jpg,12,22,51.30699443644382,78.06054549208953,152.87746570332004,239.8254200146092,202.10153396639882,149.92476260043827,38232.574,2.0514038,13223.6875,1398.862,12367.566,984.7901,23.733448,8315.048,19912.227,7951.2886,6718.0933,43536.83,93115.195,57324.48,1090.802,2696.9167,767.3229,24471.4,4194.5654,1042.5798,34105.34,97886.42,82361.83,13608.798,37800.773,4071.626,15959.676,37986.516,8463.957,1805.2412,52772.793,1509.9668,14053.004,24308.63,854.59033,91493.81,34403.76,623.0512,114473.68,67690.32,54178.875,1322.4086,4384.529,175137.62,15650.43,36138.82,114.49231,5003.0415,18928.352,4553.909,16923.803,6769.557,1525.5748,6871.3184,1667.6194,352.0774,81218.43,35700.05,10318.996,2398.1401,21640.826,12944.139,0.0,8034.666,8980.261,13149.331,30983.488,27534.299,12477.903,6812.3667,77176.44,2563.6257,9630.752,0.0,27603.883,2288.4456,3671.1003,38809.21,31417.041,24.080853,1852.0292,8787.804,81154.74,461.67087,33106.684,726305.1,237598.45,18038.229,2049.7273,907.4852,75094.34,26885.137,711.593,16946.691,37702.418,8313.071,3600.8662,11.220299,17719.445,9920.089,22602.357,6470.7275,266137.3,5591.433,16965.3,18838.816,33799.816,29495.898,957.0713,3052.3145,4558.141,60932.336,10935.706,41260.273,959.2535,97460.64,131186.72,0.0,469.6612,227.76929,36793.746,381.0638,1568.2114,3312.889,1708.9993,18488.988,61205.87,0.0,97.7784,0.1559053,87.04915,19.122858,59.73592,15.604425,0.75479597,46.062504,103.25623,62.073822,76.81171,286.90973,232.1035,191.04056,30.576881,24.50303,16.21012,93.95328,46.980476,31.577797,421.96146,138.36818,285.7303,255.45818,119.518616,36.03018,49.607384,99.21575,75.0773,16.785305,373.24063,19.485579,160.22685,596.32275,21.267115,610.1258,275.27667,15.622728,422.14035,388.8172,407.26944,61.521805,39.769672,501.30295,109.1376,198.11588,1.4677019,38.64149,229.2724,23.122988,103.05859,44.66972,18.181974,85.10141,31.594854,10.076992,366.0856,168.87032,150.15944,35.14907,112.06597,69.258415,0.0,229.67531,223.69165,111.78746,210.96889,456.64206,38.583443,50.296032,307.59317,29.583342,73.70531,0.0,73.384834,99.99614,17.350357,300.51364,315.02557,0.86892134,22.799948,85.33858,254.0803,18.051027,251.05473,1071.6669,455.77847,95.699104,55.039673,6.408987,378.10834,209.6281,10.907487,64.40474,592.176,56.3289,49.385593,1.0364466,122.52913,144.01569,152.52621,49.99517,402.66403,43.20454,136.51945,86.81919,121.57649,289.95135,29.802896,33.263165,55.636723,421.5628,199.91858,160.7786,21.269688,152.40115,855.2758,0.0,10.443761,1.642793,140.64192,7.658426,21.248474,27.625725,19.28593,110.88154,474.70938,0.0
1,crop.jpg,53,20,2.8302117210690607,10.80184159472367,35.42634400157326,253.6015574302401,219.20116807268008,189.3212199870214,63092.176,1305.0391,104.5426,18757.604,4770.473,959.47217,21589.62,2006.5299,1238.6488,123.48298,1923.7927,23185.072,1142.1188,1730.4274,229.15811,141.43417,300.8793,347.65833,1821.6622,223.35954,25804.568,144321.88,2200.8257,14835.101,4960.356,1399.8293,21648.59,53261.875,221.2322,952.2335,11667.53,1208.0082,4304.689,23142.748,817.75916,90364.76,7610.547,527.4708,60619.14,5399.7056,15169.695,582.4078,98.672264,33036.066,522.84314,8274.451,0.0,10438.453,12434.776,2099.0486,138.23398,9500.893,8811.666,13245.247,282.76266,391.10727,33520.902,501.16394,6114.9136,3992.938,5.919671,6282.519,0.0,12637.589,3619.4321,405.73505,11064.6875,60045.3,17399.715,5123.1953,14791.31,3599.9802,7244.1895,9.259703e-05,25647.465,372.72336,2191.2463,2614.4136,6127.6904,121.75195,1454.4701,1679.2307,45371.78,357.28256,13883.846,404649.4,50297.63,377.46732,1457.157,5092.3687,4155.999,4277.8643,1660.6244,22021.805,24646.822,3228.291,813.4539,780.20465,5431.8286,7281.404,1270.0472,272.57843,755.4431,27769.145,10519.823,2880.5303,30941.438,3057.356,397.32236,905.05615,1713.3287,51874.934,4536.7935,79.05207,445.04608,48191.605,64657.227,3834.8877,3726.8718,953.76526,0.27539805,1560.8448,2465.5269,1788.9568,6088.008,26524.877,25615.748,71181.13,147.77245,15.594651,3.7102246,187.477,22.488852,13.024493,179.8896,30.39436,11.317053,2.3025787,18.831259,331.36185,13.934864,19.470938,12.602822,3.5523212,11.452944,4.714322,25.17375,14.083458,393.90585,155.77374,67.90133,222.0148,28.619814,25.3666,62.034374,99.92911,12.413643,11.988512,334.32898,28.260841,224.74715,621.4862,20.30964,243.76862,226.38531,24.83648,272.4289,32.455532,237.68669,42.668205,3.2193856,230.65872,7.96201,120.96011,0.0,37.13811,139.94444,14.170008,5.6711993,105.927826,44.33509,123.047066,9.99581,8.2726145,666.7282,9.1043415,175.80453,36.70362,0.4630956,92.34801,0.0,180.75204,86.65621,9.865446,196.34283,325.59088,52.826775,22.271845,189.08672,18.659576,272.18307,0.00037101092,51.503708,104.48635,14.445051,39.75082,355.8593,3.2134244,19.970152,16.06955,329.2406,19.591284,387.95206,1064.1907,102.77628,6.638835,30.5428,40.459164,29.89534,31.08359,17.87593,64.13944,90.79824,17.684786,23.028646,23.678703,64.64649,216.17867,15.036149,6.84562,6.521546,261.4371,255.72276,33.68708,118.270424,153.61758,18.237345,16.513363,34.878685,554.2787,78.01159,3.5784545,14.480915,105.97769,280.00513,31.281658,25.40193,11.597721,0.04062109,30.668163,17.3701,16.223167,24.146544,77.05267,119.68001,192.42198
2,crop.jpg,91,21,9.122725629489214,28.593278882463284,16.100091710590803,251.58826695371366,218.9698600645856,198.30516684607105,43699.31,1540.7324,162.99281,15689.333,7359.3267,1753.5312,12469.001,4229.962,15475.755,0.0,1611.7341,16653.086,1266.1155,9088.06,1587.4583,333.46576,1477.3168,78.32115,1736.6692,295.5277,50903.418,119786.664,1078.909,26994.295,5127.336,16036.687,17994.396,46424.086,1547.9547,768.3507,9744.555,11088.652,5003.8145,20892.29,1088.4996,79984.49,7343.672,1677.4453,15436.087,55.810932,12848.448,1109.5491,112.71461,20780.422,416.95364,13459.99,0.0,9000.599,11889.507,1239.2208,39.141544,14587.819,11053.117,12073.21,659.5226,325.61557,34194.105,170.757,4619.1807,3462.5298,59.459644,16979.492,1.8296645,5793.724,6156.266,442.63245,18708.111,75554.164,13904.448,4247.5093,12297.129,3016.134,9929.362,0.92526287,19835.385,457.7373,1292.0027,4084.2744,9046.349,66.46237,2486.8413,1235.023,10565.137,810.2506,11907.096,335551.3,36157.14,1893.932,1371.1511,12551.063,10239.58,4661.9414,5402.137,18087.648,9635.372,3025.3257,3391.5273,3137.1177,4407.447,6276.164,536.84094,992.7713,7736.974,94835.1,10584.067,5221.091,26647.459,3115.2778,1361.7064,837.3169,4098.7876,56804.395,5445.652,81.072754,401.75385,66805.54,26631.613,2552.0156,15729.534,184.46358,1024.5616,1699.9028,2297.5156,8952.838,6477.017,23189.586,15886.183,37295.816,318.94806,18.063375,5.3405776,252.43547,53.02598,30.49235,116.73496,38.07013,98.4418,0.0,15.753779,167.07529,22.97818,93.36334,34.456547,5.6272464,26.991064,2.0382223,15.982697,16.967272,432.22726,130.79715,35.399372,383.01468,26.711767,95.520134,58.891308,83.88085,42.318233,13.6555605,348.11087,94.47081,224.51486,635.9104,18.593437,173.59624,243.93817,24.622116,123.68717,2.0214283,155.86165,45.550316,4.9749455,235.27399,5.9193625,95.55069,0.0,33.51415,99.24883,9.76174,1.7580934,92.53222,44.25247,123.51014,17.40526,8.035509,660.95435,4.74345,159.91261,23.756493,1.1834679,81.12505,0.15618077,56.204285,119.0094,10.515627,123.46737,250.12971,42.2844,18.2183,204.90709,15.351805,205.39828,0.17272633,39.842484,113.22608,10.053241,56.729774,395.82593,2.1414912,39.641464,12.236121,185.65825,18.081287,373.6735,1041.1271,69.59817,26.792019,27.15033,91.60628,76.22614,55.742035,54.06809,65.122055,33.372025,15.37653,60.724785,54.86777,64.1728,219.98914,8.870188,15.897437,52.425106,475.82755,280.2239,52.358273,149.35977,133.65747,32.132187,17.712103,41.66976,510.96518,68.51808,3.9895027,12.108951,215.84839,247.85869,25.258846,84.18507,5.138416,15.74154,26.069643,24.944298,40.81005,22.576897,64.92135,130.60542,170.80371
3,crop.jpg,137,15,8.487508259768799,63.63813813674466,42.68057153887845,251.54768392370573,217.96117166212534,200.8991825613079,52569.074,3969.2722,360.94055,15532.62,18143.027,3306.8774,12224.859,3534.9673,16199.507,0.0,2073.0825,13428.097,2013.2043,6860.2964,1302.9795,987.30994,2786.4456,197.34956,301.6663,328.68588,50404.62,172862.78,1144.0643,64869.3,7793.838,16118.463,24947.195,63172.375,2021.7551,1639.0034,12290.546,22357.674,9298.249,21566.598,799.36597,109264.586,10202.489,1781.1986,3937.6692,49.50586,7414.407,1466.0879,338.20993,18601.385,690.3988,4436.646,0.0,15433.703,7521.4917,1397.58,12.784332,20386.408,7730.812,18954.332,509.72382,372.428,43355.42,34.36328,5073.0405,3776.733,52.10259,10380.793,248.28471,2122.168,7865.5005,105.97272,8322.068,97112.69,18065.793,5513.7144,19064.984,4928.4805,17261.887,2.9884386,27538.275,900.75037,1196.2769,4852.8647,8569.181,169.45934,2068.966,1777.5,24768.322,298.00854,17413.6,496035.0,28038.111,2497.6917,1134.5868,23902.021,6813.819,10736.828,7184.0205,23182.305,13859.137,4033.426,4404.846,3278.8455,4105.82,9578.494,1382.8706,438.4279,9287.235,139204.12,12400.187,4972.6465,40067.17,4044.4087,2452.635,2023.1332,2621.7646,80550.53,3890.3389,117.037384,544.0757,58624.176,25830.406,3921.844,24114.828,820.8979,679.0274,4213.5356,3781.7163,31231.488,10062.069,30821.2,27610.926,67660.484,465.62567,32.75976,8.9965515,395.11002,127.24711,47.88574,134.48955,44.741646,108.9808,0.0,24.393991,193.90604,29.152166,69.317085,28.698685,10.590639,46.580414,4.403583,6.288276,16.272732,554.4954,186.34546,36.538326,487.74084,42.21952,135.84404,84.05889,118.38785,39.326656,28.915337,333.96106,156.62776,239.83427,600.6092,16.701439,144.24522,236.24796,31.157038,23.7345,2.0999997,50.48583,48.253162,7.6348596,263.14255,9.400686,27.654459,0.0,43.654297,47.653313,12.349639,0.8922938,147.68486,41.43318,124.60017,12.222754,10.407584,702.9191,1.6735574,141.42401,23.062946,1.2800801,63.580944,2.9100168,21.506376,160.14609,3.8514853,48.62687,189.79527,57.594326,24.630672,227.01443,23.37667,196.36972,0.51444256,55.299503,105.07918,11.381985,52.89182,474.44797,4.189793,44.6446,17.488338,222.95227,11.517872,378.13565,1061.8492,78.24401,17.105043,36.685066,195.33757,78.924545,95.35212,62.707882,104.44787,39.46303,21.12223,78.90154,71.37501,90.85631,229.36024,18.606451,9.1891,92.36507,800.8005,258.40805,37.857216,188.14456,138.3828,45.66749,23.092314,31.110447,493.6082,55.222397,6.1237984,14.162874,397.6275,145.3772,39.464092,209.6405,11.210729,11.742397,50.795822,27.248789,123.300156,41.35485,90.61746,179.37337,322.2347
4,crop.jpg,209,10,23.37036251431233,378.96011197578065,223.12112887888375,251.48149779735684,206.82246696035241,207.37665198237886,294055.78,9389.373,3802.792,75421.914,207216.33,10487.815,31250.295,9554.1045,49139.812,978.56665,7292.3584,53928.734,4735.2646,4638.711,3076.6177,5917.0107,13799.281,627.1313,4432.6533,1241.4537,161144.36,202704.3,3247.8396,108111.39,12213.546,209672.77,34660.992,83480.75,6584.299,11392.552,15086.599,257720.44,25975.027,33468.453,4512.5444,151523.7,19407.686,3806.2422,14871.965,4118.472,47791.117,3866.6545,711.5812,26945.885,2422.4817,19492.135,26.600203,23359.686,9983.508,7587.987,1111.6353,77029.99,49921.89,49670.836,9571.445,12185.14,58193.5,4819.3203,9830.623,10144.265,325.48413,36136.035,54881.387,2181.896,17353.934,1969.3352,43555.086,98436.82,19702.414,5858.339,29991.469,7143.727,34713.363,3139.875,34810.066,5660.259,3144.8147,1637.9021,94781.79,569.4451,26493.234,3178.885,62800.918,917.5561,28239.059,744952.44,26096.611,33730.344,3959.3855,132904.77,27601.23,105897.914,33812.777,50131.523,39434.285,5903.7705,12734.444,22998.96,10470.545,22963.264,3152.5605,2485.006,67137.68,932152.7,22085.502,79362.19,59783.402,13640.405,5386.8267,12248.501,12916.436,141063.86,15914.596,1863.5436,2296.1294,193454.23,82163.54,39923.11,108172.84,8633.888,1996.919,14137.073,10422.902,211656.69,32126.404,44378.008,60644.406,209237.66,780.9686,86.48258,23.91514,409.02728,328.88608,70.9167,147.59378,33.87269,120.774254,5.3388386,63.701103,318.72275,43.904263,33.367615,44.626217,39.250095,110.03699,8.243149,20.934694,28.193876,920.3108,293.61237,48.42665,522.4746,76.814384,416.08392,166.01164,198.678,51.058556,71.33852,276.95026,416.88437,301.5286,530.4723,30.767569,263.17673,217.87204,49.57024,39.200645,18.625175,126.570114,62.382744,17.524046,269.74878,17.951689,80.631195,0.6811069,72.262764,60.698795,33.601482,15.436326,288.3804,162.7481,222.44742,69.42859,64.56657,814.6164,45.04566,114.667755,47.02254,5.334809,160.66782,107.62261,19.647757,151.27007,13.114305,153.0702,224.54442,105.65819,34.559643,168.69934,36.96952,202.58264,27.106815,82.632454,126.53873,21.369143,10.99831,652.73645,6.374998,122.31428,29.311144,347.52438,16.43496,351.18518,1168.5891,88.63004,66.30007,54.08004,303.25067,216.41505,251.88188,122.95025,218.04852,82.11736,32.643375,81.95622,210.29881,128.51427,257.11932,36.912575,28.591976,191.70294,1003.6969,235.8609,241.6711,250.37814,167.92485,52.78014,54.449703,66.9203,422.3752,93.90038,17.418636,30.420034,790.5359,166.88995,184.05325,425.0868,52.432163,15.033047,103.69628,76.07273,391.26727,120.49693,145.33844,233.81299,557.79614
5,crop.jpg,271,15,69.65983981226404,135.75189164370983,196.0352708907254,239.5161616161616,153.74848484848485,163.65757575757576,226733.66,7223.357,2599.6306,186841.8,428895.25,10116.424,71435.57,20338.045,101245.02,5080.808,4184.459,24630.271,6508.682,43588.16,8751.386,4366.223,10162.563,26031.781,26401.592,7070.515,206428.19,106500.59,5154.642,78163.54,7043.1978,192870.3,113902.74,46647.203,9889.37,25911.305,18505.203,202089.08,15863.686,24069.24,57890.027,93758.625,31184.215,8222.776,8062.1284,24464.584,17514.58,5794.496,51607.332,19297.074,16583.756,572.20264,0.0,2395.5676,40789.664,4842.4385,0.0,25206.258,24254.814,77343.484,22721.947,25104.113,64999.855,4249.5356,16129.923,2313.862,1700.4966,55881.316,125619.26,123.995476,51979.363,0.0,9772.713,19074.973,30144.314,1591.0474,17944.113,1390.6782,8175.6597,827.3322,14949.914,11380.448,5667.2246,33914.637,45628.098,2290.1106,67153.48,1780.6287,31577.12,6493.231,28026.406,389091.62,24038.531,61478.51,2795.356,165366.6,22114.068,338407.2,58113.617,64750.52,63785.11,1995.2294,26422.791,9905.581,13078.315,19234.852,531.45435,18037.973,23717.783,1072439.0,29370.035,132506.3,15567.058,20500.121,10408.718,30105.375,15203.029,99328.41,20604.033,1328.3229,1634.515,132778.55,556960.44,48638.36,134623.8,7933.675,13168.188,10982.509,9824.6045,176155.19,27387.033,21837.846,284300.8,225785.55,1195.9314,28.977293,19.572874,465.7343,821.8807,76.419044,283.2664,95.84473,316.07516,23.416779,57.870125,174.64,60.528126,149.30385,86.80118,24.693499,70.35991,72.14107,85.382095,71.14207,814.85394,137.18494,69.10854,342.13123,56.14915,425.35416,306.28177,102.2066,98.564644,120.70308,188.95145,482.03204,387.9534,397.41754,143.80595,167.20033,251.86761,39.81386,40.36913,80.37921,62.689186,83.49401,121.225174,246.37833,80.32539,4.993952,0.0,17.53513,213.72156,20.661457,0.0,104.31881,74.76945,271.96945,99.081184,119.240845,661.8809,46.683205,118.02811,22.455744,16.132006,102.50481,263.93106,4.8239756,374.1241,0.0,49.455563,65.18468,165.47107,11.97984,123.34148,11.72523,63.277355,15.098983,43.99573,96.79255,22.462244,155.17244,807.52234,18.03971,283.37436,21.525682,584.16785,46.153214,278.744,813.3872,98.15035,187.01358,52.559597,427.7402,117.41288,658.4319,232.27272,227.40894,123.24352,18.541782,169.18933,207.82423,116.55541,114.24134,12.477193,95.53066,80.73287,1430.1093,195.64944,349.59857,71.55293,197.0027,94.89102,143.37459,52.976562,255.8219,223.25925,21.98675,21.417713,768.7826,574.13116,181.32326,419.52148,33.20213,64.90877,75.69178,64.38784,414.0403,70.591255,63.72367,488.7027,399.60205
6,crop.jpg,314,10,46.76540789224697,67.81515513489403,94.16816811743081,245.82261029411765,180.83363970588235,186.24448529411765,393566.06,15323.138,15180.689,37932.39,234472.23,9773.798,38193.81,24395.697,70531.56,14280.758,5671.148,53548.35,5406.2793,73155.89,6300.5146,16104.2,10343.754,13339.977,34019.176,2629.8896,333481.28,218219.55,13247.496,62506.34,9917.375,142527.16,50923.996,84469.98,12668.094,23944.992,18539.69,183601.12,11848.43,32260.36,9455.386,149390.6,47735.086,14926.866,40476.35,46658.297,45534.977,7142.029,26888.412,18151.525,16061.818,41831.406,0.0,10706.306,71768.07,16348.119,14.159338,91813.68,40699.535,50637.387,6591.2676,6135.66,63907.074,22455.084,10290.708,13814.434,3979.0688,131866.97,28178.3,52054.656,47513.934,584.11975,94400.64,66747.516,37444.65,5472.3,33185.258,4357.9487,16689.184,1380.1519,40691.402,7409.208,9521.803,30411.629,27916.701,1715.1216,20975.227,4824.823,60472.15,3337.545,33886.13,860197.25,45842.312,79019.9,3285.4326,32406.775,30645.092,246725.36,55437.348,44639.914,91612.95,4482.5356,13659.28,15444.235,16687.41,18088.154,1575.6593,23404.89,5387.3623,517950.12,23344.3,123482.81,38324.47,16438.896,8508.652,36913.156,47199.49,112716.85,23557.166,1964.327,2857.3787,151049.27,425091.34,27037.62,12381.644,9394.245,7686.477,15811.6875,4668.43,20973.068,46039.387,41925.824,132248.88,149719.66,965.1365,63.36539,77.33898,151.76965,324.04086,48.4805,103.45505,72.012024,116.554184,77.56076,65.62079,140.7686,64.48295,298.13953,75.708176,56.346153,74.702225,53.17818,107.65261,35.413654,667.9824,347.58383,155.97963,252.03746,93.57896,235.5069,193.84856,223.81361,77.1371,135.29185,205.83365,200.51721,289.3803,440.38315,57.298203,470.64197,208.6616,96.615036,163.68245,177.05066,268.8027,69.997665,61.91214,189.93391,93.06783,106.015274,0.0,59.9329,450.8644,67.62874,0.67037445,290.31277,139.38673,163.4093,67.71179,32.430817,627.70355,105.11868,113.853905,74.40069,40.49451,333.06216,49.21447,177.13841,233.27322,4.964714,296.3728,285.93414,165.63991,37.569225,220.64821,36.139233,108.84752,14.088148,150.78796,59.727272,48.14961,122.809975,630.9506,12.229617,111.375275,41.290672,392.29102,40.103466,326.66684,1040.5264,151.70242,190.4603,65.78799,118.76623,207.59111,335.35724,147.98962,171.15442,316.06558,39.16469,79.26577,146.57576,119.95914,131.46857,24.802826,108.60987,37.08358,488.1559,148.08928,336.7235,131.50597,227.38,70.75835,130.81946,167.95401,450.28964,219.67291,28.329683,42.68807,449.95312,720.35284,97.12467,94.5916,45.31031,39.689957,116.44025,41.624424,93.673744,145.83655,147.93954,385.1742,202.29655
7,crop.jpg,370,12,24.799736876346344,100.94295132212407,81.63159074151716,236.53992395437263,174.99619771863118,179.84410646387832,417397.4,8893.8125,11847.969,6151.777,2118.4702,9502.507,22937.86,13244.528,96433.836,4169.505,3591.8245,11883.843,4654.648,57382.2,3865.7947,20245.326,8720.916,0.71920407,8397.181,747.04114,184463.9,105031.57,5188.6147,44238.445,2961.8616,22902.049,18323.791,53550.4,17379.045,13206.817,17623.182,1550.3641,5643.8306,28760.824,673.92395,115486.67,8706.024,15725.65,10730.536,2554.5718,30953.691,10645.767,486.59988,11338.826,1517.6023,68645.28,0.0,4400.8013,55691.51,10737.378,0.0,63143.15,52207.375,9479.925,5138.959,488.33688,46134.156,10701.785,10507.312,12458.319,508.9682,56521.51,0.18829024,69999.92,5231.21,420.2792,94341.555,49402.523,16007.044,4259.059,8904.422,1350.8655,7857.997,2456.8657,26714.018,1973.4371,8696.827,18456.281,4283.6025,261.51193,1123.4745,3008.193,5943.9375,872.74713,15187.835,430167.97,41391.77,70151.625,3404.6675,4946.736,19661.209,1532.1897,76610.1,25014.469,14931.07,3708.8142,11479.338,2603.0708,11754.69,7390.4365,1119.3522,2299.2847,5624.5747,10685.225,12405.913,28096.19,9800.786,10772.763,13236.422,14648.342,32796.797,63762.812,20462.682,587.8938,3219.4768,120253.99,56539.43,34662.473,4023.9885,5648.3467,2828.123,27759.5,1471.0249,10306.357,39760.08,29433.186,6913.2,145653.53,554.32544,57.661366,68.330765,53.448036,18.311008,76.34681,132.44217,77.16334,264.87646,39.41583,38.90323,42.72774,59.811607,446.24356,55.3423,100.0238,68.12907,0.11531462,53.43948,20.177263,412.51752,202.36148,108.82795,123.50966,42.47174,111.40322,74.29522,126.14795,104.88358,65.84183,286.607,16.37286,308.93475,523.83105,11.158249,372.6162,153.32646,93.03129,100.01567,31.998404,231.44504,98.1122,8.91596,192.39658,18.924635,513.53674,0.0,40.09499,701.64636,52.871925,0.0,216.51952,336.1729,70.41891,52.73151,8.352105,456.03006,106.32441,177.66223,60.06679,7.982329,192.5685,0.03910056,357.11972,52.938915,9.105665,669.17145,394.3352,74.33652,30.473143,205.8005,18.689375,121.59347,27.318365,79.74924,55.331024,35.58861,107.08262,488.31238,4.322347,24.3141,25.418892,43.444016,19.1802,328.62244,915.08594,101.18766,192.83116,47.578686,44.773735,90.56688,16.214878,204.89505,100.21971,92.996346,29.111307,85.35815,51.24714,112.94943,97.77147,15.023744,23.62533,96.00218,30.520508,182.66661,83.57056,39.61571,241.57939,101.62693,94.042564,124.948814,458.9112,301.94504,12.0079,34.035618,187.06152,169.22864,181.14235,49.90996,49.15989,23.494663,133.03212,29.87399,41.17332,98.74631,91.04549,34.225384,410.43536
